onset	duration	trial_type	stim_file	prompt	response	response_time
224.836	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.693
237.116	1.5	Self	stimuli/task-sorpf/self.png	mean	2	0.433
241.636	1.5	Self	stimuli/task-sorpf/self.png	driven	1	1.01
246.196	1.5	Self	stimuli/task-sorpf/self.png	dramatic	1	0.64
251.103	1.5	Self	stimuli/task-sorpf/self.png	too_skinny	2	0.677
256.103	1.5	Self	stimuli/task-sorpf/self.png	a_bad_friend	2	0.762
260.783	1.5	Self	stimuli/task-sorpf/self.png	very_stylish	2	0.5720000000000001
265.356	1.5	Self	stimuli/task-sorpf/self.png	closed_off	1	0.81
269.956	1.5	Self	stimuli/task-sorpf/self.png	cheats_on_tests	2	0.617
274.529	1.5	Self	stimuli/task-sorpf/self.png	has_a_best_friend	1	0.6409999999999999
281.409	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	n/a	n/a
284.716	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	1	0.551
287.223	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	n/a	n/a
290.9290000000001	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.593
293.7290000000001	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.584
296.436	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.614
306.516	1.5	Other	stimuli/task-sorpf/characters/LucasSinclair.png	LucasSinclair_goofs_off	1	0.5820000000000001
311.276	1.5	Other	stimuli/task-sorpf/characters/MikeWheeler.png	MikeWheeler_apathetic	2	0.518
316.13	1.5	Other	stimuli/task-sorpf/characters/NancyWheeler.png	NancyWheeler_good_hair	2	1.2919999999999998
320.836	1.5	Other	stimuli/task-sorpf/characters/JoyceByers.png	JoyceByers_has_weird_hobbies	1	0.455
325.356	1.5	Other	stimuli/task-sorpf/characters/Eleven.png	Eleven_vain	2	0.465
330.276	1.5	Other	stimuli/task-sorpf/characters/DustinHenderson.png	DustinHenderson_concerned	1	0.578
334.89	1.5	Other	stimuli/task-sorpf/characters/SteveHarrington.png	SteveHarrington_a_bad_friend	2	1.493
339.636	1.5	Other	stimuli/task-sorpf/characters/JonathanByers.png	JonathanByers_friendly	2	0.5589999999999999
344.596	1.5	Other	stimuli/task-sorpf/characters/JimHopper.png	JimHopper_smart	1	0.64
351.53	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	n/a	n/a
354.036	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.6759999999999999
356.636	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.5589999999999999
360.343	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	1	0.591
364.543	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.586
367.943	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	1	0.614
381.89	1.5	Malleable	stimuli/task-sorpf/strangers/erik-lucatero-d2MSDujJl2g-unsplash.png	erik-lucatero-d2MSDujJl2g-unsplash_proper	1	0.933
387.0630000000001	1.5	Malleable	stimuli/task-sorpf/strangers/oliver-ragfelt-s5zc3NyWVRI-unsplash.png	oliver-ragfelt-s5zc3NyWVRI-unsplash_uptight	1	1.335
392.343	1.5	Malleable	stimuli/task-sorpf/strangers/ratiu-bia-7fzINre0NQE-unsplash.png	ratiu-bia-7fzINre0NQE-unsplash_friendly	1	0.698
397.77	1.5	Malleable	stimuli/task-sorpf/strangers/austin-human-Ec7cHN7ofi0-unsplash.png	austin-human-Ec7cHN7ofi0-unsplash_standoffish	1	0.674
402.903	1.5	Malleable	stimuli/task-sorpf/strangers/azamat-zhanisov-kWKcLFCHD6w-unsplash.png	azamat-zhanisov-kWKcLFCHD6w-unsplash_smart	2	1.406
407.983	1.5	Malleable	stimuli/task-sorpf/strangers/emile-guillemot-LSP9Tpavbms-unsplash.png	emile-guillemot-LSP9Tpavbms-unsplash_popular	1	0.6829999999999999
412.69	1.5	Malleable	stimuli/task-sorpf/strangers/kelly-sikkema-JN0SUcTOig0-unsplash.png	kelly-sikkema-JN0SUcTOig0-unsplash_friendless	1	0.831
418.463	1.5	Malleable	stimuli/task-sorpf/strangers/stefan-stefancik-QXevDflbl8A-unsplash.png	stefan-stefancik-QXevDflbl8A-unsplash_loner	1	0.657
423.557	1.5	Malleable	stimuli/task-sorpf/strangers/luis-villasmil-hh3ViD0r0Rc-unsplash.png	luis-villasmil-hh3ViD0r0Rc-unsplash_sneaky	2	1.395
429.583	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	n/a	n/a
432.184	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.6659999999999999
435.384	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.596
438.09	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.645
441.49	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.5670000000000001
444.69	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.601
