onset	duration	trial_type	stimulus_pair	trial_number	correct_response	response	response_time	stim_file_left	stim_file_right	stim_type_left	stim_type_right
243.68099999999998	2.5	Testing	AF	111	2	F	1.158	stimuli/2.jpeg	stimuli/4.jpeg	A	F
247.18099999999998	2.5	Testing	BF	112	2	F	0.54	stimuli/5.jpeg	stimuli/4.jpeg	B	F
251.28099999999998	2.5	Testing	DF	113	1	F	0.637	stimuli/4.jpeg	stimuli/3.jpeg	F	D
256.981	2.5	Testing	BF	114	2	B	0.772	stimuli/4.jpeg	stimuli/5.jpeg	F	B
261.881	2.5	Testing	CF	115	1	C	0.659	stimuli/6.jpeg	stimuli/4.jpeg	C	F
266.381	2.5	Testing	DE	116	1	E	0.7809999999999999	stimuli/1.jpeg	stimuli/3.jpeg	E	D
269.881	2.5	Testing	AE	117	1	E	0.9570000000000001	stimuli/1.jpeg	stimuli/2.jpeg	E	A
274.781	2.5	Testing	AF	118	2	F	0.597	stimuli/2.jpeg	stimuli/4.jpeg	A	F
278.881	2.5	Testing	BE	119	1	E	0.726	stimuli/1.jpeg	stimuli/5.jpeg	E	B
284.381	2.5	Testing	AD	120	1	A	1.368	stimuli/2.jpeg	stimuli/3.jpeg	A	D
290.08099999999996	2.5	Testing	AD	121	1	A	0.6559999999999999	stimuli/2.jpeg	stimuli/3.jpeg	A	D
294.58099999999996	2.5	Testing	CF	122	2	C	1.112	stimuli/4.jpeg	stimuli/6.jpeg	F	C
300.082	2.5	Testing	AD	123	2	A	0.722	stimuli/3.jpeg	stimuli/2.jpeg	D	A
304.182	2.5	Testing	BE	124	2	E	0.56	stimuli/5.jpeg	stimuli/1.jpeg	B	E
309.082	2.5	Testing	CF	125	2	C	0.775	stimuli/4.jpeg	stimuli/6.jpeg	F	C
314.782	2.5	Testing	AD	126	2	A	0.84	stimuli/3.jpeg	stimuli/2.jpeg	D	A
318.282	2.5	Testing	AE	127	2	E	0.503	stimuli/2.jpeg	stimuli/1.jpeg	A	E
322.782	2.5	Testing	AF	128	1	F	1.0390000000000001	stimuli/4.jpeg	stimuli/2.jpeg	F	A
328.282	2.5	Testing	AC	129	2	C	0.515	stimuli/2.jpeg	stimuli/6.jpeg	A	C
333.18199999999996	2.5	Testing	BF	130	2	F	0.8340000000000001	stimuli/5.jpeg	stimuli/4.jpeg	B	F
336.68199999999996	2.5	Testing	AE	131	1	E	0.696	stimuli/1.jpeg	stimuli/2.jpeg	E	A
340.782	2.5	Testing	BC	132	1	C	0.6659999999999999	stimuli/6.jpeg	stimuli/5.jpeg	C	B
346.48199999999997	2.5	Testing	CE	133	2	C	0.7829999999999999	stimuli/1.jpeg	stimuli/6.jpeg	E	C
351.38199999999995	2.5	Testing	CE	134	1	C	0.552	stimuli/6.jpeg	stimuli/1.jpeg	C	E
356.88199999999995	2.5	Testing	AC	135	1	C	0.535	stimuli/6.jpeg	stimuli/2.jpeg	C	A
360.38199999999995	2.5	Testing	BC	136	2	C	0.519	stimuli/5.jpeg	stimuli/6.jpeg	B	C
364.48199999999997	2.5	Testing	AE	137	2	E	1.122	stimuli/2.jpeg	stimuli/1.jpeg	A	E
370.18199999999996	2.5	Testing	BF	138	2	F	0.882	stimuli/5.jpeg	stimuli/4.jpeg	B	F
374.68199999999996	2.5	Testing	BE	139	1	E	0.72	stimuli/1.jpeg	stimuli/5.jpeg	E	B
380.18199999999996	2.5	Testing	AE	140	2	E	0.522	stimuli/2.jpeg	stimuli/1.jpeg	A	E
385.082	2.5	Testing	AE	141	2	E	0.512	stimuli/2.jpeg	stimuli/1.jpeg	A	E
390.782	2.5	Testing	AE	142	1	E	0.622	stimuli/1.jpeg	stimuli/2.jpeg	E	A
395.282	2.5	Testing	BE	143	2	E	0.413	stimuli/5.jpeg	stimuli/1.jpeg	B	E
399.38199999999995	2.5	Testing	AC	144	1	C	0.871	stimuli/6.jpeg	stimuli/2.jpeg	C	A
402.88199999999995	2.5	Testing	CE	145	2	C	0.7559999999999999	stimuli/1.jpeg	stimuli/6.jpeg	E	C
407.783	2.5	Testing	AC	146	1	C	0.604	stimuli/6.jpeg	stimuli/2.jpeg	C	A
412.283	2.5	Testing	BF	147	1	F	0.738	stimuli/4.jpeg	stimuli/5.jpeg	F	B
417.783	2.5	Testing	BC	148	2	C	0.523	stimuli/5.jpeg	stimuli/6.jpeg	B	C
421.88300000000004	2.5	Testing	BD	149	2	B	0.773	stimuli/3.jpeg	stimuli/5.jpeg	D	B
427.583	2.5	Testing	AD	150	1	A	1.014	stimuli/2.jpeg	stimuli/3.jpeg	A	D
431.083	2.5	Testing	CE	151	1	C	0.68	stimuli/6.jpeg	stimuli/1.jpeg	C	E
436.783	2.5	Testing	DF	152	1	F	0.772	stimuli/4.jpeg	stimuli/3.jpeg	F	D
441.68300000000005	2.5	Testing	AF	153	1	F	1.0070000000000001	stimuli/4.jpeg	stimuli/2.jpeg	F	A
445.783	2.5	Testing	CE	154	2	C	0.732	stimuli/1.jpeg	stimuli/6.jpeg	E	C
449.3	2.5	Testing	AC	155	1	C	0.6	stimuli/6.jpeg	stimuli/2.jpeg	C	A
453.8	2.5	Testing	BF	156	1	F	1.2	stimuli/4.jpeg	stimuli/5.jpeg	F	B
459.3	2.5	Testing	AF	157	2	F	0.879	stimuli/2.jpeg	stimuli/4.jpeg	A	F
464.2	2.5	Testing	AE	158	2	E	0.5670000000000001	stimuli/2.jpeg	stimuli/1.jpeg	A	E
467.7	2.5	Testing	AE	159	1	E	1.092	stimuli/1.jpeg	stimuli/2.jpeg	E	A
473.4	2.5	Testing	AF	160	1	F	0.8590000000000001	stimuli/4.jpeg	stimuli/2.jpeg	F	A
477.5	2.5	Testing	BE	161	2	E	0.47	stimuli/5.jpeg	stimuli/1.jpeg	B	E
483.0	2.5	Testing	AF	162	2	F	0.845	stimuli/2.jpeg	stimuli/4.jpeg	A	F
487.5	2.5	Testing	DE	163	1	E	0.565	stimuli/1.jpeg	stimuli/3.jpeg	E	D
493.0	2.5	Testing	BE	164	1	E	0.515	stimuli/1.jpeg	stimuli/5.jpeg	E	B
