onset	duration	trial_type	stim_file	prompt	response	response_time
158.014	1.5	Malleable	stimuli/task-sorpf/strangers/austin-human-Ec7cHN7ofi0-unsplash.png	austin-human-Ec7cHN7ofi0-unsplash_thinks_analytically	1	0.5379999999999999
163.174	1.5	Malleable	stimuli/task-sorpf/strangers/azamat-zhanisov-kWKcLFCHD6w-unsplash.png	azamat-zhanisov-kWKcLFCHD6w-unsplash_competitive	1	0.785
168.25400000000005	1.5	Malleable	stimuli/task-sorpf/strangers/emile-guillemot-LSP9Tpavbms-unsplash.png	emile-guillemot-LSP9Tpavbms-unsplash_honest	1	0.294
173.24	1.5	Malleable	stimuli/task-sorpf/strangers/kelly-sikkema-JN0SUcTOig0-unsplash.png	kelly-sikkema-JN0SUcTOig0-unsplash_sensitive	1	0.275
179.054	1.5	Malleable	stimuli/task-sorpf/strangers/stefan-stefancik-QXevDflbl8A-unsplash.png	stefan-stefancik-QXevDflbl8A-unsplash_conscientious	1	0.487
185.08	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.5579999999999999
188.987	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.461
192.187	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.461
196.187	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.521
200.187	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	1	0.483
213.734	1.5	Self	stimuli/task-sorpf/self.png	thinks_analytically	1	0.243
218.547	1.5	Self	stimuli/task-sorpf/self.png	fast_learner	2	0.5760000000000001
223.281	1.5	Self	stimuli/task-sorpf/self.png	fun-loving	1	0.344
228.067	1.5	Self	stimuli/task-sorpf/self.png	helps_others	1	0.374
232.854	1.5	Self	stimuli/task-sorpf/self.png	unattractive	2	0.366
237.667	1.5	Self	stimuli/task-sorpf/self.png	standoffish	2	0.418
242.49400000000003	1.5	Self	stimuli/task-sorpf/self.png	overweight	2	0.394
247.041	1.5	Self	stimuli/task-sorpf/self.png	has_weird_hobbies	1	0.86
253.628	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	1	0.563
257.534	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.443
260.934	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.47
264.934	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	1	0.388
268.134	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.526
281.481	1.5	Other	stimuli/task-sorpf/characters/JonathanByers.png	JonathanByers_funny	2	0.394
286.214	1.5	Other	stimuli/task-sorpf/characters/Eleven.png	Eleven_too_skinny	1	0.368
290.841	1.5	Other	stimuli/task-sorpf/characters/NancyWheeler.png	NancyWheeler_has_a_weird_nose	2	0.475
295.468	1.5	Other	stimuli/task-sorpf/characters/DustinHenderson.png	DustinHenderson_good_hair	1	0.598
300.028	1.5	Other	stimuli/task-sorpf/characters/LucasSinclair.png	LucasSinclair_tells_lies	2	0.376
304.748	1.5	Other	stimuli/task-sorpf/characters/JoyceByers.png	JoyceByers_dramatic	1	0.316
309.335	1.5	Other	stimuli/task-sorpf/characters/JonathanByers.png	JonathanByers_friendly	1	0.294
313.908	1.5	Other	stimuli/task-sorpf/characters/MikeWheeler.png	MikeWheeler_overweight	2	0.398
320.655	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	1	0.489
324.161	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.428
328.561	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	1	0.617
332.2680000000001	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.505
335.2680000000001	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.501
352.42800000000005	1.5	Malleable	stimuli/task-sorpf/strangers/luis-villasmil-hh3ViD0r0Rc-unsplash.png	luis-villasmil-hh3ViD0r0Rc-unsplash_studious	1	0.5429999999999999
357.682	1.5	Malleable	stimuli/task-sorpf/strangers/erik-lucatero-d2MSDujJl2g-unsplash.png	erik-lucatero-d2MSDujJl2g-unsplash_proper	1	0.498
363.1880000000001	1.5	Malleable	stimuli/task-sorpf/strangers/oliver-ragfelt-s5zc3NyWVRI-unsplash.png	oliver-ragfelt-s5zc3NyWVRI-unsplash_uptight	1	0.843
368.348	1.5	Malleable	stimuli/task-sorpf/strangers/ratiu-bia-7fzINre0NQE-unsplash.png	ratiu-bia-7fzINre0NQE-unsplash_friendly	1	0.34
373.708	1.5	Malleable	stimuli/task-sorpf/strangers/austin-human-Ec7cHN7ofi0-unsplash.png	austin-human-Ec7cHN7ofi0-unsplash_standoffish	1	0.509
378.815	1.5	Malleable	stimuli/task-sorpf/strangers/azamat-zhanisov-kWKcLFCHD6w-unsplash.png	azamat-zhanisov-kWKcLFCHD6w-unsplash_smart	1	0.337
383.962	1.5	Malleable	stimuli/task-sorpf/strangers/emile-guillemot-LSP9Tpavbms-unsplash.png	emile-guillemot-LSP9Tpavbms-unsplash_popular	1	0.46
388.695	1.5	Malleable	stimuli/task-sorpf/strangers/kelly-sikkema-JN0SUcTOig0-unsplash.png	kelly-sikkema-JN0SUcTOig0-unsplash_friendless	1	0.391
394.722	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.531
397.722	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	1	0.524
401.322	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	1	0.55
404.029	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.537
406.535	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.439
