onset	duration	trial_type	stim_file	prompt	response	response_time
171.037	1.5	Malleable	stimuli/task-sorpf/strangers/emile-guillemot-LSP9Tpavbms-unsplash.png	emile-guillemot-LSP9Tpavbms-unsplash_honest	1	0.477
176.197	1.5	Malleable	stimuli/task-sorpf/strangers/kelly-sikkema-JN0SUcTOig0-unsplash.png	kelly-sikkema-JN0SUcTOig0-unsplash_sensitive	1	0.381
182.077	1.5	Malleable	stimuli/task-sorpf/strangers/stefan-stefancik-QXevDflbl8A-unsplash.png	stefan-stefancik-QXevDflbl8A-unsplash_conscientious	1	0.94
188.104	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.644
192.411	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	1	0.467
196.411	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.526
200.317	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.454
203.024	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.478
220.958	1.5	Self	stimuli/task-sorpf/self.png	has_good_hair	1	1.534
225.691	1.5	Self	stimuli/task-sorpf/self.png	standoffish	2	0.448
230.571	1.5	Self	stimuli/task-sorpf/self.png	a_good_leader	1	0.376
235.558	1.5	Self	stimuli/task-sorpf/self.png	uptight	2	0.337
240.331	1.5	Self	stimuli/task-sorpf/self.png	in_good_shape	1	0.414
244.891	1.5	Self	stimuli/task-sorpf/self.png	smart	1	0.405
249.438	1.5	Self	stimuli/task-sorpf/self.png	easy_to_talk_to	1	0.4270000000000001
254.304	1.5	Self	stimuli/task-sorpf/self.png	vain	2	0.514
261.011	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.667
265.318	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	1	0.519
268.718	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.468
271.625	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.503
275.531	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.512
290.451	1.5	Other	stimuli/task-sorpf/characters/JoyceByers.png	JoyceByers_driven	1	0.573
295.345	1.5	Other	stimuli/task-sorpf/characters/LucasSinclair.png	LucasSinclair_standoffish	2	0.45
300.318	1.5	Other	stimuli/task-sorpf/characters/MikeWheeler.png	MikeWheeler_critical	1	0.383
305.331	1.5	Other	stimuli/task-sorpf/characters/Eleven.png	Eleven_loner	1	0.8390000000000001
309.865	1.5	Other	stimuli/task-sorpf/characters/NancyWheeler.png	NancyWheeler_a_good_leader	2	0.687
314.851	1.5	Other	stimuli/task-sorpf/characters/JonathanByers.png	JonathanByers_friendly	1	0.395
319.452	1.5	Other	stimuli/task-sorpf/characters/JoyceByers.png	JoyceByers_honest	1	0.439
324.065	1.5	Other	stimuli/task-sorpf/characters/JimHopper.png	JimHopper_passionate	2	0.417
330.958	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.4970000000000001
333.958	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	1	0.504
337.358	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.3720000000000001
341.358	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.512
345.065	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.407
361.665	1.5	Malleable	stimuli/task-sorpf/strangers/luis-villasmil-hh3ViD0r0Rc-unsplash.png	luis-villasmil-hh3ViD0r0Rc-unsplash_studious	1	0.69
367.078	1.5	Malleable	stimuli/task-sorpf/strangers/erik-lucatero-d2MSDujJl2g-unsplash.png	erik-lucatero-d2MSDujJl2g-unsplash_proper	1	0.513
372.318	1.5	Malleable	stimuli/task-sorpf/strangers/oliver-ragfelt-s5zc3NyWVRI-unsplash.png	oliver-ragfelt-s5zc3NyWVRI-unsplash_uptight	1	0.809
377.452	1.5	Malleable	stimuli/task-sorpf/strangers/ratiu-bia-7fzINre0NQE-unsplash.png	ratiu-bia-7fzINre0NQE-unsplash_friendly	1	0.395
382.412	1.5	Malleable	stimuli/task-sorpf/strangers/austin-human-Ec7cHN7ofi0-unsplash.png	austin-human-Ec7cHN7ofi0-unsplash_standoffish	1	0.623
387.745	1.5	Malleable	stimuli/task-sorpf/strangers/azamat-zhanisov-kWKcLFCHD6w-unsplash.png	azamat-zhanisov-kWKcLFCHD6w-unsplash_smart	2	0.601
393.319	1.5	Malleable	stimuli/task-sorpf/strangers/emile-guillemot-LSP9Tpavbms-unsplash.png	emile-guillemot-LSP9Tpavbms-unsplash_popular	1	0.5479999999999999
398.265	1.5	Malleable	stimuli/task-sorpf/strangers/kelly-sikkema-JN0SUcTOig0-unsplash.png	kelly-sikkema-JN0SUcTOig0-unsplash_friendless	1	0.5760000000000001
404.292	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.443
407.199	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.515
411.305	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	1	0.45
415.705	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.465
419.906	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.4270000000000001
